"V2","V4"
"TFAP2A","WWP1"
"TFAP2A","WWP2"
"TFAP2C","RNU6ATAC"
"TFAP2C","PDCD6"
"TFAP2C","NR1H3"
"TFAP2C","DPP3"
"TFAP2C","RASGRP1"
"TFAP2C","LRPPRC"
"TFAP2C","OPTN"
"TFAP2C","EBI3"
"TFAP2C","FLOT1"
"TFAP2C","TRIB1"
"TFAP2C","MSLN"
"TFAP2C","VPS26C"
"TFAP2C","AKR1A1"
"TFAP2C","TLR6"
"TFAP2C","NSA2"
"TFAP2C","CFDP1"
"TFAP2C","DDX17"
"TFAP2C","BATF"
"TFAP2C","AGPAT2"
"TFAP2C","CELF1"
"TFAP2C","CD226"
"TFAP2C","KDM5B"
"TFAP2C","SEPT9"
"TFAP2C","TUBGCP2"
"TFAP2C","USP20"
"TFAP2C","C11orf58"
"TFAP2C","GCN1"
"TFAP2C","CORO1A"
"TFAP2C","PDCD10"
"TFAP2C","L3HYPDH"
"TFAP2C","CIRBP"
"TFAP2C","TNFRSF13C"
"TFAP2C","ARL14EP"
"TFAP2C","SENP8"
"TFAP2C","HIGD2B"
"TFAP2C","TBC1D16"
"TFAP2C","PLK3"
"TFAP2C","COL5A1"
"TFAP2C","COL7A1"
"TFAP2C","TPRA1"
"TFAP2C","FAM173B"
"TFAP2C","STARD4"
"TFAP2C","PTRH1"
"TFAP2C","CRIP1"
"TFAP2C","CTCFL"
"TFAP2C","RIPOR3"
"TFAP2C","GSC"
"TFAP2C","MGAT5B"
"TFAP2C","CSTF3"
"TFAP2C","LINC00479"
"TFAP2C","CTSH"
"TFAP2C","CTSS"
"TFAP2C","TTC16"
"TFAP2C","CD55"
"TFAP2C","DAG1"
"TFAP2C","DDB2"
"TFAP2C","RNF168"
"TFAP2C","ADAMTS16"
"TFAP2C","DLG3"
"TFAP2C","EFNA1"
"TFAP2C","C12orf77"
"TFAP2C","ELF3"
"TFAP2C","ADGRE1"
"TFAP2C","SMIM14"
"TFAP2C","STOM"
"TFAP2C","EPHA3"
"TFAP2C","ERBB3"
"TFAP2C","FCER2"
"TFAP2C","ALDH3B1"
"TFAP2C","HNRNPUL2"
"TFAP2C","ALDOA"
"TFAP2C","RRAS2"
"TFAP2C","FKBP2"
"TFAP2C","MYO16"
"TFAP2C","FNBP1"
"TFAP2C","MYCBP2"
"TFAP2C","MAPK8IP3"
"TFAP2C","RFTN1"
"TFAP2C","RHOBTB2"
"TFAP2C","KIAA0895"
"TFAP2C","TNFRSF13B"
"TFAP2C","ARHGAP45"
"TFAP2C","CLCF1"
"TFAP2C","PIK3R5"
"TFAP2C","DDX58"
"TFAP2C","RUSC1"
"TFAP2C","SERHL2"
"TFAP2C","FYB1"
"TFAP2C","MEIOB"
"TFAP2C","TCTEX1D2"
"TFAP2C","UTS2B"
"TFAP2C","MPC2"
"TFAP2C","LETMD1"
"TFAP2C","TKFC"
"TFAP2C","PCDHB5"
"TFAP2C","GATA2"
"TFAP2C","FBXO4"
"TFAP2C","GCHFR"
"TFAP2C","BLOC1S1"
"TFAP2C","PPP1R14B"
"TFAP2C","SNORD12C"
"TFAP2C","TPK1"
"TFAP2C","SNX5"
"TFAP2C","GOLIM4"
"TFAP2C","SLC25A45"
"TFAP2C","NEAT1"
"TFAP2C","TTC9C"
"TFAP2C","SLC39A5"
"TFAP2C","LINC00346"
"TFAP2C","TEDC1"
"TFAP2C","C16orf54"
"TFAP2C","LINC00482"
"TFAP2C","HMSD"
"TFAP2C","SLC25A42"
"TFAP2C","RUSC1-AS1"
"TFAP2C","CEP57L1"
"TFAP2C","SNHG15"
"TFAP2C","GPX1"
"TFAP2C","BZW2"
"TFAP2C","TMEM14A"
"TFAP2C","GTF2I"
"TFAP2C","PACSIN3"
"TFAP2C","ANAPC2"
"TFAP2C","NME7"
"TFAP2C","GPR132"
"TFAP2C","SERTAD3"
"TFAP2C","NOP53"
"TFAP2C","HLA-DMB"
"TFAP2C","HLA-DPA1"
"TFAP2C","HLA-DPB1"
"TFAP2C","NR4A1"
"TFAP2C","SLC29A2"
"TFAP2C","HOXA3"
"TFAP2C","HOXA4"
"TFAP2C","APEH"
"TFAP2C","PRMT1"
"TFAP2C","HES1"
"TFAP2C","BIRC3"
"TFAP2C","IRF8"
"TFAP2C","ID1"
"TFAP2C","FREM2"
"TFAP2C","ZKSCAN2"
"TFAP2C","TCTEX1D4"
"TFAP2C","JCHAIN"
"TFAP2C","IL2RG"
"TFAP2C","ITGAL"
"TFAP2C","JUNB"
"TFAP2C","KPNA1"
"TFAP2C","KRT8"
"TFAP2C","KRT17"
"TFAP2C","KRT18"
"TFAP2C","CLEC17A"
"TFAP2C","LAMA5"
"TFAP2C","FADS1"
"TFAP2C","FADS3"
"TFAP2C","LCNL1"
"TFAP2C","LRMP"
"TFAP2C","MAP4"
"TFAP2C","PIM3"
"TFAP2C","MCM2"
"TFAP2C","MGAT1"
"TFAP2C","ZFAS1"
"TFAP2C","MT2A"
"TFAP2C","NUDT1"
"TFAP2C","MUC1"
"TFAP2C","MYO9A"
"TFAP2C","NDUFS6"
"TFAP2C","NDUFV3"
"TFAP2C","NOTCH3"
"TFAP2C","PLLP"
"TFAP2C","APH1A"
"TFAP2C","NUSAP1"
"TFAP2C","SCAND1"
"TFAP2C","CD320"
"TFAP2C","THEM6"
"TFAP2C","AMOTL2"
"TFAP2C","MAGEC2"
"TFAP2C","JKAMP"
"TFAP2C","HDAC7"
"TFAP2C","ENPP2"
"TFAP2C","SERPINB10"
"TFAP2C","PKM"
"TFAP2C","BTBD1"
"TFAP2C","UBASH3A"
"TFAP2C","PLCG2"
"TFAP2C","PLEC"
"TFAP2C","RHOF"
"TFAP2C","WDR74"
"TFAP2C","SWT1"
"TFAP2C","SPDL1"
"TFAP2C","SSH3"
"TFAP2C","PPP1R3C"
"TFAP2C","KIAA1551"
"TFAP2C","LRRC20"
"TFAP2C","JPX"
"TFAP2C","CDCA7L"
"TFAP2C","OTUB1"
"TFAP2C","PBK"
"TFAP2C","GSDMB"
"TFAP2C","ZC4H2"
"TFAP2C","SLC50A1"
"TFAP2C","CCNL1"
"TFAP2C","RSRP1"
"TFAP2C","ANKMY2"
"TFAP2C","JPH2"
"TFAP2C","ZNFX1"
"TFAP2C","SLC45A4"
"TFAP2C","HECW2"
"TFAP2C","PTK6"
"TFAP2C","HOMEZ"
"TFAP2C","ZBTB26"
"TFAP2C","FAM160B1"
"TFAP2C","PTPN7"
"TFAP2C","BBS4"
"TFAP2C","RAB3IL1"
"TFAP2C","RAD52"
"TFAP2C","RARA"
"TFAP2C","BCL2"
"TFAP2C","AVPI1"
"TFAP2C","RNF4"
"TFAP2C","DHX35"
"TFAP2C","RPL12"
"TFAP2C","RPL32"
"TFAP2C","RPS16"
"TFAP2C","SORT1"
"TFAP2C","S100A6"
"TFAP2C","S100A13"
"TFAP2C","SCN8A"
"TFAP2C","CCL22"
"TFAP2C","SDC4"
"TFAP2C","ZNF335"
"TFAP2C","MYO1G"
"TFAP2C","SAMSN1"
"TFAP2C","STRA6"
"TFAP2C","C15orf62"
"TFAP2C","SLC13A3"
"TFAP2C","FAM129B"
"TFAP2C","MRPL34"
"TFAP2C","SKP1"
"TFAP2C","UCA1"
"TFAP2C","SLC12A3"
"TFAP2C","LRRC61"
"TFAP2C","SPI1"
"TFAP2C","SPN"
"TFAP2C","STAR"
"TFAP2C","DYNLT3"
"TFAP2C","TEAD1"
"TFAP2C","TFRC"
"TFAP2C","THBS1"
"TFAP2C","TLR1"
"TFAP2C","TNFAIP1"
"TFAP2C","C3"
"TFAP2C","PHLDA2"
"TFAP2C","ROCK1P1"
"TFAP2C","LOC728613"
"TFAP2C","VAV2"
"TFAP2C","LAPTM5"
"TFAP2C","CXCR4"
"TFAP2C","AUNIP"
"TFAP2C","CALCB"
"TFAP2C","TBC1D17"
"TFAP2C","KATNBL1"
"TFAP2C","FBXO31"
"TFAP2C","HPS6"
"TFAP2C","EHMT1"
"TFAP2C","PSCA"
"TFAP2C","TMEM156"
"TFAP2C","TRMT1L"
"TFAP2C","MAP1LC3B"
"TFAP2C","TLR10"
"TFAP2C","CDC7"
"TFAP2C","DDX59"
"TFAP2C","TAS1R3"
"TFAP2C","TAGLN2"
"TFAP2C","DNAJC30"
"TFAP2C","METTL26"
"TFAP2C","HVCN1"
"TFAP2C","MCRIP2"
"TFAP2C","AKT1S1"
"TFAP2C","GFM2"
"TFAP2C","SPSB2"
"TFAP2C","PYROXD2"
"TFAP2C","ZC3H10"
"TFAP2C","ORAI1"
"TFAP2C","PPP1R15B"
"TFAP2C","ZNF566"
"TFAP2C","FAM83A"
"TFAP2C","ARRDC1-AS1"
"TFAP2C","KCNAB2"
"TFAP2C","BLZF1"
"TFAP2C","MKNK1"
"TFAP2C","SKAP1"
"TFAP2C","SSNA1"
"TFAP2C","STX16"
"TFAP2C","STX10"
"TFAP2C","TNFSF14"
"TFAP2C","DLK1"
"TFAP2C","TNFRSF10B"
"TFAP2C","MIDN"
"TFAP2C","PHLDB2"
"TFAP2C","TMEM250"
"TFAP2C","IFT20"
"TFAP2C","GPRC5A"
"TFAP2C","LOC91450"
"TFAP2C","MGME1"
"TFAP2C","ITGB1BP1"
"TFAP2C","MS4A1"
"TFAP2C","LY86"
"TFAP2C","PCYT1B"
"TFAP2C","NAPSA"
"TFAP2C","SLC4A8"
"TFAP2C","TECR"
"TFAP2C","PTGES"
"TFAP2C","IER2"
"TFAP2C","CD53"
"TFAP2C","PDE4DIP"
"TFAP2C","CD70"
"TFAP2C","ADGRE5"
"TFAP2C","HEPH"
"TFAP2C","KIAA0319"
"TFAP2C","OXSR1"
"TFAP2C","MAGEC1"
"TFAP2C","ZSWIM6"
"TFAP2C","ZNF653"
"TFAP2C","ZNF593"
"TFAP2C","ZDHHC2"
"TFAP2C","TRIM8"
"TFAP2C","TPGS1"
"TFAP2C","TNPO1"
"TFAP2C","TEAD2"
"TFAP2C","TBCC"
"TFAP2C","SYT7"
"TFAP2C","SUMO2"
"TFAP2C","PPP4R3A"
"TFAP2C","SMAD7"
"TFAP2C","SKIL"
"TFAP2C","SCAF1"
"TFAP2C","RTBDN"
"TFAP2C","RNPEP"
"TFAP2C","RNF19B"
"TFAP2C","RBPJ"
"TFAP2C","DISP3"
"TFAP2C","POU2F1"
"TFAP2C","PLAGL2"
"TFAP2C","PIP4K2B"
"TFAP2C","JADE2"
"TFAP2C","PHF1"
"TFAP2C","PDE8A"
"TFAP2C","PBX3"
"TFAP2C","MYO1C"
"TFAP2C","MUS81"
"TFAP2C","MIR92A1"
"TFAP2C","MIR20A"
"TFAP2C","MIR19B1"
"TFAP2C","MIR19A"
"TFAP2C","MIR18A"
"TFAP2C","MIR17"
"TFAP2C","MIOS"
"TFAP2C","MEIS2"
"TFAP2C","MARK3"
"TFAP2C","LSM1"
"TFAP2C","LHX2"
"TFAP2C","KDM2A"
"TFAP2C","ING2"
"TFAP2C","HOXA9"
"TFAP2C","GPRC5C"
"TFAP2C","GPR137"
"TFAP2C","GON4L"
"TFAP2C","GDPGP1"
"TFAP2C","FMNL1"
"TFAP2C","FAM53B"
"TFAP2C","ESR1"
"TFAP2C","EPB41L1"
"TFAP2C","EID2"
"TFAP2C","DKKL1"
"TFAP2C","CREB3"
"TFAP2C","CLIP1"
"TFAP2C","BRF1"
"TFAP2C","BNIP2"
"TFAP2C","BCL3"
"TFAP2C","BAG6"
"TFAP2C","ATF3"
"TFAP2C","ACAP2"
"TFAP2C","AATK"
"TFAP2C","ZZZ3"
"TFAP2C","ZYG11A"
"TFAP2C","ZSCAN29"
"TFAP2C","ZNRF3-AS1"
"TFAP2C","ZNRF2P1"
"TFAP2C","ZNRF1"
"TFAP2C","ZNF84"
"TFAP2C","ZNF766"
"TFAP2C","ZNF703"
"TFAP2C","ZNF696"
"TFAP2C","ZNF689"
"TFAP2C","ZNF672"
"TFAP2C","ZNF664-RFLNA"
"TFAP2C","ZNF664"
"TFAP2C","ZNF641"
"TFAP2C","ZNF639"
"TFAP2C","ZNF608"
"TFAP2C","ZNF607"
"TFAP2C","ZNF576"
"TFAP2C","ZNF500"
"TFAP2C","ZNF488"
"TFAP2C","ZNF449"
"TFAP2C","ZNF438"
"TFAP2C","ZNF436"
"TFAP2C","ZNF428"
"TFAP2C","ZNF426"
"TFAP2C","ZNF425"
"TFAP2C","ZNF385B"
"TFAP2C","ZNF385A"
"TFAP2C","ZNF341"
"TFAP2C","ZNF318"
"TFAP2C","ZNF302"
"TFAP2C","ZBTB21"
"TFAP2C","ZNF282"
"TFAP2C","ZNF280B"
"TFAP2C","ZNF248"
"TFAP2C","ZNF219"
"TFAP2C","ZNF181"
"TFAP2C","ZNF18"
"TFAP2C","ZNF169"
"TFAP2C","ZNF143"
"TFAP2C","ZMYND8"
"TFAP2C","ZMYND12"
"TFAP2C","ZMYND10"
"TFAP2C","ZIC2"
"TFAP2C","ZHX1-C8orf76"
"TFAP2C","ZHX1"
"TFAP2C","ZFYVE9"
"TFAP2C","ZFYVE27"
"TFAP2C","ZFP62"
"TFAP2C","ZFP36L2"
"TFAP2C","ZEB2-AS1"
"TFAP2C","ZDHHC4"
"TFAP2C","ZDHHC23"
"TFAP2C","ZDHHC22"
"TFAP2C","ZDHHC17"
"TFAP2C","ZDHHC14"
"TFAP2C","ZDBF2"
"TFAP2C","ZCWPW1"
"TFAP2C","ZCCHC3"
"TFAP2C","ZCCHC24"
"TFAP2C","ZC3H12C"
"TFAP2C","ZC2HC1C"
"TFAP2C","ZBTB7C"
"TFAP2C","ZBTB7B"
"TFAP2C","ZBTB42"
"TFAP2C","ZBTB4"
"TFAP2C","ZBTB34"
"TFAP2C","ZBTB11"
"TFAP2C","ZBED5"
"TFAP2C","ZAR1L"
"TFAP2C","YWHAZ"
"TFAP2C","YTHDF2"
"TFAP2C","YIPF6"
"TFAP2C","YBX2"
"TFAP2C","YBX1"
"TFAP2C","YARS"
"TFAP2C","XXYLT1"
"TFAP2C","XRCC2"
"TFAP2C","XPOT"
"TFAP2C","XPO6"
"TFAP2C","XK"
"TFAP2C","WTAP"
"TFAP2C","WSB1"
"TFAP2C","WNT7A"
"TFAP2C","WNT6"
"TFAP2C","WNT5A"
"TFAP2C","WNT3A"
"TFAP2C","WNT11"
"TFAP2C","WNT1"
"TFAP2C","WNK2"
"TFAP2C","WFIKKN1"
"TFAP2C","WEE1"
"TFAP2C","WDSUB1"
"TFAP2C","WDR90"
"TFAP2C","WDR87"
"TFAP2C","DPH7"
"TFAP2C","WDR81"
"TFAP2C","WDR54"
"TFAP2C","WDR53"
"TFAP2C","WDR18"
"TFAP2C","WDPCP"
"TFAP2C","WDFY2"
"TFAP2C","WBP4"
"TFAP2C","WASF1"
"TFAP2C","VTRNA1-1"
"TFAP2C","VSTM2L"
"TFAP2C","VSTM2B"
"TFAP2C","VPS45"
"TFAP2C","VPS13C"
"TFAP2C","VIM"
"TFAP2C","VEGFB"
"TFAP2C","VEGFA"
"TFAP2C","VDAC1"
"TFAP2C","VAV3"
"TFAP2C","VAV1"
"TFAP2C","VASP"
"TFAP2C","VASN"
"TFAP2C","VAPA"
"TFAP2C","UVRAG"
"TFAP2C","UTP18"
"TFAP2C","UST"
"TFAP2C","USP42"
"TFAP2C","USP33"
"TFAP2C","USP25"
"TFAP2C","USP13"
"TFAP2C","UQCRH"
"TFAP2C","UQCR11"
"TFAP2C","UPF3A"
"TFAP2C","UNKL"
"TFAP2C","UNK"
"TFAP2C","UNC93B1"
"TFAP2C","UNC5A"
"TFAP2C","ULK4"
"TFAP2C","ULK2"
"TFAP2C","UHMK1"
"TFAP2C","UEVLD"
"TFAP2C","UBXN11"
"TFAP2C","UBTF"
"TFAP2C","UBTD1"
"TFAP2C","UBR2"
"TFAP2C","UBQLN4"
"TFAP2C","UBL4A"
"TFAP2C","UBL3"
"TFAP2C","UBE3A"
"TFAP2C","UBE2R2"
"TFAP2C","UBE2Q1"
"TFAP2C","UBE2L3"
"TFAP2C","UBE2D3"
"TFAP2C","UBE2C"
"TFAP2C","U2AF1L4"
"TFAP2C","TYSND1"
"TFAP2C","TXNRD1"
"TFAP2C","TUSC1"
"TFAP2C","TUBGCP4"
"TFAP2C","TUBG2"
"TFAP2C","TUBB6"
"TFAP2C","TUBB3"
"TFAP2C","TTLL1"
"TFAP2C","TTC7B"
"TFAP2C","TTC7A"
"TFAP2C","TTC17"
"TFAP2C","TTBK2"
"TFAP2C","TSPAN9"
"TFAP2C","TSPAN3"
"TFAP2C","TSPAN2"
"TFAP2C","TSPAN17"
"TFAP2C","TSNAXIP1"
"TFAP2C","TSNAX-DISC1"
"TFAP2C","TSNAX"
"TFAP2C","TSG101"
"TFAP2C","TSEN34"
"TFAP2C","TSC22D4"
"TFAP2C","TSC22D2"
"TFAP2C","TRUB2"
"TFAP2C","TRPT1"
"TFAP2C","TROAP"
"TFAP2C","TRMT6"
"TFAP2C","TRMT2A"
"TFAP2C","TRMT1"
"TFAP2C","TRIM65"
"TFAP2C","TRIM52"
"TFAP2C","TRIM37"
"TFAP2C","TRIM25"
"TFAP2C","TRIB3"
"TFAP2C","TRERF1"
"TFAP2C","TRAPPC4"
"TFAP2C","TRAM2"
"TFAP2C","TRAM1"
"TFAP2C","TRAF4"
"TFAP2C","TRAF2"
"TFAP2C","TRADD"
"TFAP2C","TPT1-AS1"
"TFAP2C","TPT1"
"TFAP2C","TPM2"
"TFAP2C","TPD52L2"
"TFAP2C","TPBG"
"TFAP2C","TP53I13"
"TFAP2C","TOR1AIP1"
"TFAP2C","TOP3A"
"TFAP2C","TOP2A"
"TFAP2C","TOMM70"
"TFAP2C","TOMM34"
"TFAP2C","TOB2"
"TFAP2C","TNXB"
"TFAP2C","TNS3"
"TFAP2C","TNRC6A"
"TFAP2C","TNNI3"
"TFAP2C","TNNI2"
"TFAP2C","TNFRSF11A"
"TFAP2C","TNFAIP8"
"TFAP2C","TNC"
"TFAP2C","TMUB1"
"TFAP2C","TMTC3"
"TFAP2C","TMOD3"
"TFAP2C","TMOD1"
"TFAP2C","TMEM95"
"TFAP2C","TMEM8A"
"TFAP2C","TMEM63A"
"TFAP2C","TMEM59L"
"TFAP2C","TMEM52"
"TFAP2C","TMEM44"
"TFAP2C","TMEM43"
"TFAP2C","TMEM38A"
"TFAP2C","TMEM37"
"TFAP2C","TMEM246"
"TFAP2C","TMEM239"
"TFAP2C","TMEM215"
"TFAP2C","TMEM200B"
"TFAP2C","CEMIP2"
"TFAP2C","TMEM190"
"TFAP2C","TMEM178A"
"TFAP2C","TMEM170A"
"TFAP2C","TMEM164"
"TFAP2C","TMEM126B"
"TFAP2C","TMEM105"
"TFAP2C","TMED7-TICAM2"
"TFAP2C","TMED7"
"TFAP2C","TMED4"
"TFAP2C","TMC8"
"TFAP2C","TMC6"
"TFAP2C","TMC5"
"TFAP2C","TM2D3"
"TFAP2C","TM2D1"
"TFAP2C","TLX3"
"TFAP2C","TLN1"
"TFAP2C","TLCD2"
"TFAP2C","TLCD1"
"TFAP2C","TIPRL"
"TFAP2C","TINAGL1"
"TFAP2C","TIMP4"
"TFAP2C","TIGD6"
"TFAP2C","TIFA"
"TFAP2C","THYN1"
"TFAP2C","THTPA"
"TFAP2C","THOC5"
"TFAP2C","THG1L"
"TFAP2C","THAP4"
"TFAP2C","TGIF1"
"TFAP2C","TGFBR3"
"TFAP2C","TFAP2E"
"TFAP2C","TEX30"
"TFAP2C","TEX2"
"TFAP2C","TESK1"
"TFAP2C","TERF2"
"TFAP2C","TERF1"
"TFAP2C","TEF"
"TFAP2C","TEAD4"
"TFAP2C","TEAD3"
"TFAP2C","TDRKH"
"TFAP2C","TDRD10"
"TFAP2C","TDP1"
"TFAP2C","TCIRG1"
"TFAP2C","TCEA2"
"TFAP2C","TBX2"
"TFAP2C","TBP"
"TFAP2C","TBL1XR1"
"TFAP2C","TBL1X"
"TFAP2C","TBCE"
"TFAP2C","TBC1D8"
"TFAP2C","TBC1D5"
"TFAP2C","TBC1D4"
"TFAP2C","TBC1D10C"
"TFAP2C","TAZ"
"TFAP2C","TARSL2"
"TFAP2C","TARS"
"TFAP2C","TARBP2"
"TFAP2C","TAPBP"
"TFAP2C","TAP1"
"TFAP2C","TAOK3"
"TFAP2C","TAGLN3"
"TFAP2C","TAF4B"
"TFAP2C","TAF4"
"TFAP2C","TAF11"
"TFAP2C","TADA2A"
"TFAP2C","TADA1"
"TFAP2C","TACO1"
"TFAP2C","TAB2"
"TFAP2C","SYT3"
"TFAP2C","SYNPO"
"TFAP2C","SYNGR3"
"TFAP2C","SYNC"
"TFAP2C","SYCE1L"
"TFAP2C","SYAP1"
"TFAP2C","SWAP70"
"TFAP2C","SUPT7L"
"TFAP2C","SUMO3"
"TFAP2C","SULT1A4"
"TFAP2C","SULT1A3"
"TFAP2C","SULT1A2"
"TFAP2C","SULT1A1"
"TFAP2C","SUFU"
"TFAP2C","SUCLG2"
"TFAP2C","SUCLA2"
"TFAP2C","STXBP1"
"TFAP2C","STX4"
"TFAP2C","STOX1"
"TFAP2C","STK10"
"TFAP2C","STC1"
"TFAP2C","STAU1"
"TFAP2C","STAG3L3"
"TFAP2C","STAG3L2"
"TFAP2C","STAG3L1"
"TFAP2C","ST8SIA3"
"TFAP2C","ST8SIA2"
"TFAP2C","ST7-OT4"
"TFAP2C","ST7"
"TFAP2C","ST6GALNAC2"
"TFAP2C","ST3GAL4"
"TFAP2C","SSSCA1"
"TFAP2C","SSH1"
"TFAP2C","SSBP4"
"TFAP2C","SSBP2"
"TFAP2C","SRSF4"
"TFAP2C","SRPK2"
"TFAP2C","SRP72"
"TFAP2C","SRGAP1"
"TFAP2C","SRF"
"TFAP2C","SREBF1"
"TFAP2C","SRD5A1"
"TFAP2C","SRCIN1"
"TFAP2C","SPRED2"
"TFAP2C","SPOP"
"TFAP2C","SPON2"
"TFAP2C","SPOCK1"
"TFAP2C","SPNS1"
"TFAP2C","SPIRE2"
"TFAP2C","SPIRE1"
"TFAP2C","SPHK2"
"TFAP2C","SPHK1"
"TFAP2C","SPART-AS1"
"TFAP2C","SPART"
"TFAP2C","SPECC1L"
"TFAP2C","SPECC1"
"TFAP2C","SPATA12"
"TFAP2C","SPAG4"
"TFAP2C","SP5"
"TFAP2C","SOX15"
"TFAP2C","SOX12"
"TFAP2C","SOBP"
"TFAP2C","SNRPE"
"TFAP2C","SNRNP70"
"TFAP2C","SNORD96A"
"TFAP2C","SNORD95"
"TFAP2C","SNORD88C"
"TFAP2C","SNORD84"
"TFAP2C","SNORA74A"
"TFAP2C","SNORA70"
"TFAP2C","SNORA65"
"TFAP2C","SNORA64"
"TFAP2C","SNORA37"
"TFAP2C","SNORA31"
"TFAP2C","SNORA10"
"TFAP2C","SNHG4"
"TFAP2C","SNCAIP"
"TFAP2C","SNAPC3"
"TFAP2C","SNAP25"
"TFAP2C","SMTN"
"TFAP2C","SMG9"
"TFAP2C","SMG7"
"TFAP2C","SMG1"
"TFAP2C","SMCR8"
"TFAP2C","MIEF2"
"TFAP2C","SMCR5"
"TFAP2C","SMCHD1"
"TFAP2C","SMC1A"
"TFAP2C","SMARCD2"
"TFAP2C","SMARCC1"
"TFAP2C","SMAD6"
"TFAP2C","SLX1B-SULT1A4"
"TFAP2C","SLX1B"
"TFAP2C","SLX1A-SULT1A3"
"TFAP2C","SLX1A"
"TFAP2C","PRELID3A"
"TFAP2C","SLIT2"
"TFAP2C","SLC9A3R2"
"TFAP2C","SLC7A7"
"TFAP2C","SLC7A5"
"TFAP2C","SLC7A2"
"TFAP2C","SLC7A10"
"TFAP2C","SLC6A9"
"TFAP2C","SLC6A10P"
"TFAP2C","SLC5A6"
"TFAP2C","SLC4A2"
"TFAP2C","SLC47A2"
"TFAP2C","SLC44A1"
"TFAP2C","SLC43A1"
"TFAP2C","SLC39A6"
"TFAP2C","SLC38A2"
"TFAP2C","SLC35G6"
"TFAP2C","SLC35E2B"
"TFAP2C","SLC35E2A"
"TFAP2C","SLC35C2"
"TFAP2C","SLC35B3"
"TFAP2C","SLC30A9"
"TFAP2C","SLC2A8"
"TFAP2C","SLC2A4RG"
"TFAP2C","SLC29A1"
"TFAP2C","SLC28A3"
"TFAP2C","SLC27A3"
"TFAP2C","SLC25A38"
"TFAP2C","SLC25A36"
"TFAP2C","SLC25A28"
"TFAP2C","SLC25A13"
"TFAP2C","SLC25A10"
"TFAP2C","SLC20A1"
"TFAP2C","SLC1A5"
"TFAP2C","SLC17A7"
"TFAP2C","SLC16A6"
"TFAP2C","SLC16A5"
"TFAP2C","SLC16A3"
"TFAP2C","SLC16A1"
"TFAP2C","SLC12A2"
"TFAP2C","SLC11A2"
"TFAP2C","SLC10A3"
"TFAP2C","SKA2"
"TFAP2C","SIX5"
"TFAP2C","SIRPA"
"TFAP2C","SIPA1L3"
"TFAP2C","SIPA1"
"TFAP2C","SIN3A"
"TFAP2C","SIM2"
"TFAP2C","SIK1"
"TFAP2C","SHMT2"
"TFAP2C","SHMT1"
"TFAP2C","SHISA8"
"TFAP2C","SHISA5"
"TFAP2C","SHCBP1"
"TFAP2C","SHBG"
"TFAP2C","SHB"
"TFAP2C","SHARPIN"
"TFAP2C","SH3GLB2"
"TFAP2C","SH2D4A"
"TFAP2C","SH2D3A"
"TFAP2C","SH2B3"
"TFAP2C","SGTB"
"TFAP2C","SGSM2"
"TFAP2C","SGMS1"
"TFAP2C","SGK3"
"TFAP2C","SGK1"
"TFAP2C","SFXN5"
"TFAP2C","SFXN2"
"TFAP2C","SFTPC"
"TFAP2C","SFRP2"
"TFAP2C","SFMBT1"
"TFAP2C","SF3B4"
"TFAP2C","SF3B2"
"TFAP2C","SF3A2"
"TFAP2C","SETD9"
"TFAP2C","SETD5"
"TFAP2C","SETD4"
"TFAP2C","SETD3"
"TFAP2C","SETD1B"
"TFAP2C","SESTD1"
"TFAP2C","SESN1"
"TFAP2C","SERPINI1"
"TFAP2C","SERPINE1"
"TFAP2C","SEPT8"
"TFAP2C","SEPT6"
"TFAP2C","SEPT5-GP1BB"
"TFAP2C","SEPT5"
"TFAP2C","SELENOF"
"TFAP2C","SEMA6C"
"TFAP2C","SEMA6A"
"TFAP2C","SEMA5B"
"TFAP2C","SEMA4B"
"TFAP2C","SEMA3F"
"TFAP2C","SEMA3B"
"TFAP2C","SEH1L"
"TFAP2C","SEC22C"
"TFAP2C","SEC22B"
"TFAP2C","SDK2"
"TFAP2C","SDF2L1"
"TFAP2C","SDC1"
"TFAP2C","SDAD1"
"TFAP2C","SCX"
"TFAP2C","SCRIB"
"TFAP2C","SCN1A"
"TFAP2C","SCCPDH"
"TFAP2C","SCARB1"
"TFAP2C","SCAMP2"
"TFAP2C","SCAF8"
"TFAP2C","SATB2"
"TFAP2C","SASH1"
"TFAP2C","SARS"
"TFAP2C","SAP30L"
"TFAP2C","SAMHD1"
"TFAP2C","SAMD8"
"TFAP2C","SAMD13"
"TFAP2C","SAMD10"
"TFAP2C","SAMD1"
"TFAP2C","S1PR4"
"TFAP2C","S100PBP"
"TFAP2C","S100P"
"TFAP2C","S100A11"
"TFAP2C","RUVBL2"
"TFAP2C","RUSC2"
"TFAP2C","RUNX1"
"TFAP2C","RUNDC3B"
"TFAP2C","RTTN"
"TFAP2C","CPLANE2"
"TFAP2C","RSAD1"
"TFAP2C","RRP8"
"TFAP2C","RRM2B"
"TFAP2C","RRM2"
"TFAP2C","RRBP1"
"TFAP2C","RRAS"
"TFAP2C","RRAD"
"TFAP2C","RPUSD2"
"TFAP2C","RPS6KA4"
"TFAP2C","RPS6KA2"
"TFAP2C","RPS6KA1"
"TFAP2C","RPS25"
"TFAP2C","RPS2"
"TFAP2C","RPS10-NUDT3"
"TFAP2C","RPS10"
"TFAP2C","RPP25"
"TFAP2C","RPL7"
