V1,V2
USF1,RNF138
USF1,TRPM7
USF1,CLN6
USF1,NOL8
USF1,CDCA4
USF1,MSL2
USF1,RIF1
USF1,SLC25A36
USF1,PRKDC
USF1,AVPI1
USF1,RPA1
USF1,SET
USF1,SHMT1
USF1,SIAH2
USF1,NADK
USF1,FUNDC2
USF1,SNRPA
USF1,TFRC
USF1,TYMS
USF1,WEE1
USF1,WNT9A
USF1,ZBTB25
USF1,CAD
USF1,TXNDC5
USF1,HPS3
USF1,ZNF496
USF1,ORAI1
USF1,AKR7A2
USF1,AP1S2
USF1,SLC16A6
USF1,CCNE2
USF1,MFHAS1
USF1,CAMK2N2
USF1,TBC1D5
USF1,KLHL21
USF1,FAM20B
USF1,UNG
USF1,DUSP4
USF1,WBP2NL
USF1,USP49
USF1,STMN1
USF1,ST7
USF1,SLC20A1
USF1,SEZ6L2
USF1,SERF2
USF1,RABEP1
USF1,RAB40C
USF1,PRKCE
USF1,PPAT
USF1,PDE8A
USF1,NDUFC1
USF1,MTHFD1
USF1,MIS12
USF1,MCM9
USF1,KDM6A
USF1,IGF1R
USF1,HIST1H2AH
USF1,H2AFZ
USF1,GPR158
USF1,GMNN
USF1,FHOD1
USF1,DYRK1A
USF1,CCDC85C
USF1,AP4M1
USF1,ANKRD27
USF1,ZNF778
USF1,ZNF771
USF1,ZNF292
USF1,ZMYND12
USF1,ZCWPW1
USF1,ZBTB1
USF1,ZBED3
USF1,YPEL2
USF1,VAPA
USF1,VAC14
USF1,USP3
USF1,USP14
USF1,URGCP
USF1,UBN1
USF1,UBAP2
USF1,TYMP
USF1,TXNL1
USF1,TXLNG
USF1,TUG1
USF1,TSNARE1
USF1,TSC1
USF1,TRAF2
USF1,TPP2
USF1,TPCN1
USF1,TMEM80
USF1,TMEM47
USF1,TMEM108
USF1,TLL1
USF1,THAP5
USF1,TGFBRAP1
USF1,TBCD
USF1,TBC1D15
USF1,TBC1D13
USF1,TAGLN2
USF1,SUMO3
USF1,STX10
USF1,STK32C
USF1,SSTR1
USF1,SPG21
USF1,SPCS1
USF1,SPATA5L1
USF1,SNHG5
USF1,SLC35F3
USF1,SLC30A1
USF1,SLC25A32
USF1,SLC25A31
USF1,SLC22A4
USF1,SLC1A5
USF1,SLC19A1
USF1,SIK3
USF1,SFT2D3
USF1,SERPINE1
USF1,SEH1L
USF1,RUSC1
USF1,RRP7A
USF1,RNF128
USF1,RNF115
USF1,RNASEH2B
USF1,RHOBTB1
USF1,RER1
USF1,RANGRF
USF1,RALGAPA2
USF1,RAD50
USF1,RAD23A
USF1,RAB11FIP5
USF1,RAB11FIP3
USF1,PUS3
USF1,PTH2
USF1,PTGER2
USF1,PTBP1
USF1,PSMA7
USF1,PRKAR1A
USF1,PRICKLE3
USF1,PQLC1
USF1,PPP1R7
USF1,PLEKHF2
USF1,PIGW
USF1,PHRF1
USF1,PHF20
USF1,PES1
USF1,PDK1
USF1,PCID2
USF1,PALB2
USF1,PACRGL
USF1,PABPC1
USF1,OSBPL8
USF1,ODF3B
USF1,NXT2
USF1,NT5DC3
USF1,NPTX2
USF1,NOL3
USF1,NINL
USF1,NDUFS6
USF1,MYO1C
USF1,MTHFR
USF1,MTHFD1L
USF1,MSTO2P
USF1,MSTO1
USF1,MRPL37
USF1,MPST
USF1,MID1IP1
USF1,MGC12916
USF1,MFSD5
USF1,MAP4K1
USF1,M6PR
USF1,LYPLAL1
USF1,LRRTM1
USF1,LONP1
USF1,LOC652276
USF1,LOC391322
USF1,LMNA
USF1,LMAN2
USF1,LIN52
USF1,LIN28B
USF1,LCORL
USF1,LATS2
USF1,KRI1
USF1,KPNA4
USF1,KLHL35
USF1,KLHL26
USF1,KEAP1
USF1,IGF2R
USF1,IGF2BP1
USF1,IAPP
USF1,HSPBAP1
USF1,HSPA12A
USF1,HSDL1
USF1,HPS4
USF1,HOXC12
USF1,HNRNPA0
USF1,GTPBP1
USF1,GNL3
USF1,GNB5
USF1,GMPS
USF1,GMPPB
USF1,GLYR1
USF1,GLB1L2
USF1,GDI2
USF1,FBXW4
USF1,FBXO5
USF1,FANCC
USF1,FAM49B
USF1,FAM19A4
USF1,FAM173A
USF1,ESYT3
USF1,ESRP2
USF1,ELAVL4
USF1,EIF4H
USF1,EIF4A1
USF1,EIF3J
USF1,EEPD1
USF1,EEF1E1
USF1,DYM
USF1,DPH2
USF1,DOK1
USF1,DHX40
USF1,DHX37
USF1,DDX42
USF1,DDX21
USF1,DCTPP1
USF1,DCAF17
USF1,CLK2
USF1,CEP57
USF1,CENPF
USF1,CEL
USF1,CDK4
USF1,CDK2AP1
USF1,CDC37
USF1,CD320
USF1,CCNT1
USF1,CBX6
USF1,CANX
USF1,CALR
USF1,C7orf25
USF1,C6orf52
USF1,C19orf54
USF1,C16orf72
USF1,C11orf54
USF1,BDH1
USF1,BCL7C
USF1,BCKDHA
USF1,B4GALT5
USF1,B2M
USF1,ATP6V1E1
USF1,ATP2C2
USF1,ATP1A1
USF1,ATP10A
USF1,ATAD3B
USF1,ATAD3A
USF1,ASNA1
USF1,ARHGEF9
USF1,AMMECR1L
USF1,AMIGO3
USF1,AKAP10
USF1,AGTPBP1
USF1,AGPAT5
USF1,AGPAT3
USF1,AEN
USF1,ADAMTS19
USF1,ADAMTS14
USF1,ACTR5
USF1,ABCA1
USF1,CDK7
USF1,UBE2C
USF1,ZNF367
USF1,NCAPH
USF1,XRCC2
USF1,RCCD1
USF1,THOP1
USF1,TERT
USF1,SLCO4A1
USF1,SKP1
USF1,S100A6
USF1,PPIA
USF1,PKN2
USF1,HRH3
USF1,GNPTG
USF1,DPP4
USF1,DMRT1
USF1,DECR2
USF1,CENPE
USF1,CCDC78
USF1,ADARB1
USF1,ACTG1
USF1,PMVK
USF1,EBNA1BP2
USF1,TMED1
USF1,CLCN7
USF1,COL9A3
USF1,WDR36
USF1,CTSD
USF1,DNA2
USF1,TXLNA
USF1,AK2
USF1,FOXK1
USF1,GGA2
USF1,RAB3GAP2
USF1,N6AMT1
USF1,REPIN1
USF1,HRC
USF1,ZBTB8OS
USF1,APOC2
USF1,KIF2A
USF1,SLC7A5P2
USF1,XKR9
USF1,MEX3D
USF1,DNAJB9
USF1,CISD2
USF1,PLLP
USF1,GET4
USF1,UBE2D4
USF1,TRAPPC2L
USF1,PMS2
USF1,TRIM44
USF1,RMND1
USF1,PGM2
USF1,UBE2Q1
USF1,POLE4
USF1,CD248
USF1,ENOPH1
USF1,RPRD1B
USF1,RAB4A
USF1,RHEB
USF1,SLC17A9
USF1,SGK1
USF1,BST2
USF1,TMEM185B
USF1,THNSL1
USF1,DHDDS
USF1,FOXRED2
USF1,LBH
USF1,RAB34
USF1,ACTN2
USF1,CDC16
USF1,EIF2B3
USF1,ZNF628
USF1,CCDC126
USF1,DERL3
USF1,CRLF1
USF1,PDIA4
USF1,IFI30
USF1,SEC24A
USF1,TPP1
USF1,C1orf122
USF1,TMEM42
USF1,TMC8
USF1,PPTC7
USF1,TRPV3
USF1,APOBEC3H
USF1,MS4A15
USF1,TBC1D1
USF1,DKFZP434K028
USF1,B3GAT3
USF1,EIF3K
USF1,HCFC2
USF1,IFIT3
USF1,CXCR1
USF1,LSP1
USF1,MYH9
USF1,NAGLU
USF1,GHRL
USF1,SASH3
USF1,MCCC1
USF1,SEMA6A
USF1,DHX35
USF1,DNAI2
USF1,UPP1
USF1,TNFRSF14
USF1,ZNF207
USF1,VDAC1
USF1,UTP23
USF1,UBXN1
USF1,UBR5
USF1,TRMT61A
USF1,TEC
USF1,TCIRG1
USF1,TBCEL
USF1,SOX12
USF1,SLC35E3
USF1,SLC27A1
USF1,RRAGC
USF1,RNF44
USF1,RCAN1
USF1,PVRIG
USF1,PTCH1
USF1,PRR18
USF1,PRPF39
USF1,POMC
USF1,MAN1B1
USF1,LOC541473
USF1,JMJD6
USF1,GRHPR
USF1,GH2
USF1,GEMIN7
USF1,FNDC8
USF1,FAM118B
USF1,ENTPD6
USF1,DPP7
USF1,DIAPH2
USF1,DDTL
USF1,COMMD8
USF1,CLN3
USF1,CCDC57
USF1,BOP1
USF1,ATP6V1G1
USF1,ARSG
USF1,ANXA6
USF1,ANKRD37
USF1,ADAR
USF1,CHI3L1
USF1,ZC3H18
USF1,MIB2
USF1,MBLAC2
USF1,DPH1
USF1,SERPINB1
USF1,PLD6
USF1,SPATA24
USF1,DOLK
USF1,TMEM131
USF1,NUP188
USF1,GCSH
USF1,SLC25A6
USF1,ATP6V1C1
USF1,SNHG4
USF1,TTC3
USF1,DNALI1
USF1,DDX59
USF1,ZBTB37
USF1,ARRDC4
USF1,VPS26A
USF1,CDC42
USF1,ZNHIT1
USF1,ZFAT
USF1,USP39
USF1,SOCS5
USF1,SNTG2
USF1,SLC37A3
USF1,RSPRY1
USF1,PGP
USF1,PDGFB
USF1,PACSIN2
USF1,OSBPL2
USF1,MORC2
USF1,MAPK8IP1
USF1,LIN7B
USF1,KREMEN2
USF1,INO80
USF1,GRK6
USF1,DGKH
USF1,CPEB1
USF1,CAMTA1
USF1,C19orf25
USF1,AGAP3
USF1,ACHE
USF1,ZNRF3
USF1,ZNF800
USF1,ZNF557
USF1,ZNF500
USF1,ZNF296
USF1,ZMYM6
USF1,ZMYM4
USF1,ZFPM1
USF1,ZFP62
USF1,ZDHHC16
USF1,ZC3H15
USF1,ZBTB7B
USF1,ZBTB40
USF1,YEATS2
USF1,YAF2
USF1,WNT2B
USF1,WDR26
USF1,WASH3P
USF1,VAMP2
USF1,USP43
USF1,USP31
USF1,USP28
USF1,URB2
USF1,UPRT
USF1,ULK2
USF1,UBL4A
USF1,UBE2Z
USF1,UBE2V2
USF1,UBE2Q2
USF1,TXN
USF1,TRNT1
USF1,TRIM10
USF1,TOM1
USF1,TMEM222
USF1,TMEM120A
USF1,TMED10
USF1,TIMM8A
USF1,TIMM10
USF1,TELO2
USF1,TCF25
USF1,TBK1
USF1,TAF8
USF1,SYT5
USF1,SYNPO
USF1,SYDE2
USF1,STXBP1
USF1,STRBP
USF1,STAG3
USF1,SRD5A1
USF1,SPRYD4
USF1,SPRED3
USF1,SPPL3
USF1,SPAG7
USF1,SNX8
USF1,SNX30
USF1,SLC9A2
USF1,SLC39A8
USF1,SLC35C2
USF1,SLC35A4
USF1,SLC30A7
USF1,SLC25A23
USF1,SIAH1
USF1,SH3BP5
USF1,SERBP1
USF1,SEPT11
USF1,SENP8
USF1,SCN5A
USF1,RUFY3
USF1,RUFY1
USF1,RPUSD4
USF1,RNMT
USF1,RNH1
USF1,RNF219
USF1,RNF185
USF1,RNF145
USF1,RNF114
USF1,RNASEH1
USF1,RHBDF2
USF1,RGL1
USF1,REXO2
USF1,REEP2
USF1,RBM20
USF1,RBBP6
USF1,RASSF3
USF1,RALYL
USF1,RAB7A
USF1,RAB31
USF1,QSOX2
USF1,PUS7L
USF1,PUS7
USF1,PTK2
USF1,PTDSS1
USF1,PSMC2
USF1,PRUNE2
USF1,PRPF40A
USF1,PRPF3
USF1,PRDM15
USF1,PPM1E
USF1,PLIN3
USF1,PLD3
USF1,PLBD2
USF1,PIWIL4
USF1,PFDN2
USF1,PEX3
USF1,PDSS1
USF1,PDPR
USF1,PDP1
USF1,PCBP1
USF1,PC
USF1,PANK1
USF1,PAICS
USF1,OTUD1
USF1,OSGEP
USF1,ORAI2
USF1,OGDHL
USF1,NUMBL
USF1,NTRK1
USF1,NT5DC2
USF1,NSUN2
USF1,NPTX1
USF1,NPEPPS
USF1,NMRAL1
USF1,NMNAT3
USF1,NIT1
USF1,NGLY1
USF1,NCBP1
USF1,NAT8L
USF1,NADSYN1
USF1,MYL5
USF1,MTDH
USF1,MTCH2
USF1,MTCH1
USF1,MRRF
USF1,MRPL30
USF1,MITD1
USF1,MEX3A
USF1,MEA1
USF1,MARCH9
USF1,MAN2A2
USF1,MAMDC4
USF1,LY6E
USF1,LUC7L3
USF1,LRRC56
USF1,LRFN4
USF1,LPIN2
USF1,LOC283922
USF1,LOC143666
USF1,LOC100272217
USF1,LMF1
USF1,LMAN2L
USF1,LAP3
USF1,KIFC3
USF1,KIAA0040
USF1,KCTD13
USF1,JOSD1
USF1,ISM1
USF1,INTS6
USF1,IGFBP6
USF1,IFNG
USF1,HTR1D
USF1,HSPH1
USF1,HSPG2
USF1,HMOX2
USF1,HMGCL
USF1,HDAC6
USF1,HBM
USF1,HADHB
USF1,HADHA
USF1,HADH
USF1,GUK1
USF1,GTPBP10
USF1,GPR176
USF1,GNS
USF1,GNL2
USF1,GNA13
USF1,GIGYF2
USF1,GAS5
USF1,GABARAP
USF1,G6PC3
USF1,FNIP1
USF1,FNDC3A
USF1,FBXW8
USF1,FAM86B2
USF1,FAM86B1
USF1,FAM78B
USF1,FAM192A
USF1,FAM168B
USF1,FADD
USF1,EXTL2
USF1,EXOSC1
USF1,EXD3
USF1,ERLIN1
USF1,EPS8L1
USF1,ENKUR
USF1,EMP3
USF1,EML4
USF1,ELOVL4
USF1,EFEMP2
USF1,DUSP14
USF1,DSCAM
USF1,DNPEP
USF1,DNAJC16
USF1,DNAJA2
USF1,DKC1
USF1,DHCR7
USF1,CPLX3
USF1,CORO2A
USF1,COPS7A
USF1,COLEC11
USF1,CNN3
USF1,CMIP
USF1,CLCN2
USF1,CKMT1B
USF1,CHRNA7
USF1,CHID1
USF1,CHIC2
USF1,CEP63
USF1,CDV3
USF1,CCDC9
USF1,CCDC47
USF1,C9orf43
USF1,C21orf91
USF1,C2
USF1,C1orf43
USF1,C1orf216
USF1,C10orf53
USF1,BSG
USF1,BLVRB
USF1,BCKDK
USF1,B3GNTL1
USF1,ATG3
USF1,ARHGEF10
USF1,ANKRD28
USF1,ANKRD12
USF1,ANGEL1
USF1,ANAPC13
USF1,AMDHD2
USF1,ALDH18A1
USF1,AKR1A1
USF1,AKAP12
USF1,AGTRAP
USF1,RABEPK
USF1,WWP2
USF1,HPS5
USF1,FBXO32
USF1,INO80C
USF1,SMCR8
USF1,C12orf66
USF1,TOR1A
USF1,NUDCD3
USF1,TNPO3
USF1,GPS2
USF1,HPS1
USF1,ARL16
USF1,ATP6V1H
USF1,SETD4
USF1,SLC35A5
USF1,VPS16
USF1,AIDA
USF1,SSR3
USF1,STXBP2
USF1,TOP3A
USF1,PIP4K2C
USF1,MRM1
USF1,PUS1
USF1,DYNLRB2
USF1,C15orf41
USF1,HGS
USF1,ZBTB24
USF1,PDE12
USF1,C5orf51
USF1,ODF2
USF1,RBM3
USF1,RPL27A
USF1,SURF6
USF1,TBRG4
USF1,GAGE12F
USF1,CDH11
USF1,RAMP2
USF1,HYOU1
USF1,NOP56
USF1,MYL12A
USF1,GIPC1
USF1,TRAF3IP2
USF1,PTP4A3
USF1,FKBP9
USF1,LYPD1
USF1,PLIN2
USF1,ADAT2
USF1,TMED6
USF1,DAZL
USF1,EFNA1
USF1,FLCN
USF1,SLC16A13
USF1,EPS8
USF1,FES
USF1,FGA
USF1,STAC3
USF1,GAGE1
USF1,GABRE
USF1,GAGE2C
USF1,GAGE4
USF1,RHBDD3
USF1,DCAF13
USF1,PLEKHG3
USF1,NARF
USF1,GFRA1
USF1,UTS2R
USF1,PRR19
USF1,GPR35
USF1,ANK1
USF1,SLC43A3
USF1,COMMD9
USF1,OSGIN1
USF1,APOA2
USF1,APOC1P1
USF1,ISLR
USF1,ITGA7
USF1,TNPO1
USF1,IPO5
USF1,FUNDC2P2
USF1,MAGEA6
USF1,MAT1A
USF1,MGAT1
USF1,RNASEK
USF1,ASPH
USF1,PAFAH1B3
USF1,UTP18
USF1,PDHB
USF1,MBTD1
USF1,ESRP1
USF1,SOHLH2
USF1,RIOK2
USF1,ST6GALNAC1
USF1,NXF3
USF1,MRPS22
USF1,RDH5
USF1,RPL19
USF1,RPL22
USF1,GAGE2B
USF1,SH3BP2
USF1,C4BPA
USF1,GAGE2D
USF1,UBE2B
USF1,VTN
USF1,XDH
USF1,TBL1XR1
USF1,WWC2
USF1,ARMC9
USF1,FAM117A
USF1,ABHD11
USF1,DOHH
USF1,AKT1S1
USF1,TRIM55
USF1,C9orf3
USF1,HIST1H2BK
USF1,EIF3F
USF1,B3GALT2
USF1,PAGE1
USF1,EIF2B5
USF1,HSPB3
USF1,TMEM91
USF1,SHC2
USF1,NBEA
USF1,KDM2B
USF1,ITGA4
USF1,GSG1
USF1,FAM193B
USF1,DVL2
USF1,DLG2
USF1,C8orf58
USF1,B3GNT2
USF1,ATG9B
USF1,ASPHD1
USF1,ACAP2
USF1,SLC25A10
USF1,EIF4B
USF1,SECTM1
USF1,MOB2
USF1,SLC7A5P1
USF1,CDK10
USF1,ZMYM3
USF1,XKR8
USF1,UNC5D
USF1,TSSK3
USF1,SNRNP48
USF1,SLC38A7
USF1,SCHIP1
USF1,PCYT2
USF1,MSI2
USF1,MRPL43
USF1,MOCS1
USF1,MAP4K3
USF1,ICA1
USF1,FDXR
USF1,FAM174B
USF1,CYP1A1
USF1,CLCN6
USF1,CGN
USF1,CGA
USF1,B4GALNT2
USF1,AVP
USF1,APBB3
USF1,ANKRD40
USF1,CUL4B
USF1,WIPI1
USF1,ACY1
USF1,TRUB2
USF1,COQ4
USF1,UGT8
USF1,PF4
USF1,JAG2
USF1,EIF4G1
USF1,CTSB
USF1,C1orf61
USF1,VSIG2
USF1,ALX3
USF1,HELT
USF1,PCGF1
USF1,LBX2
USF1,KATNB1
USF1,STIP1
USF1,IQCD
USF1,TOM1L2
USF1,SLC26A2
USF1,COPZ1
USF1,SNX32
USF1,RNF5P1
USF1,HEXA
USF1,LIMS1
USF1,MTR
USF1,OSBP
USF1,PSAP
USF1,XAB2
USF1,BCAT1
USF1,RAB3A
USF1,RNF5
USF1,UVRAG
USF1,XRCC3
USF1,ZFYVE21
USF1,ISOC2
USF1,FLAD1
USF1,SPRYD3
USF1,TUBB3
USF1,KDM3A
USF1,KCNK9
USF1,ZNF512
USF1,ZFYVE26
USF1,WFIKKN1
USF1,USO1
USF1,UBXN6
USF1,UBXN10
USF1,TCEANC
USF1,SLC22A2
USF1,SH2D5
USF1,REEP3
USF1,RAB9A
USF1,PRPS1
USF1,PROK2
USF1,PRDX6
USF1,PRAF2
USF1,OVOL1
USF1,OR13J1
USF1,MICAL2
USF1,HRASLS2
USF1,GNAL
USF1,GABARAPL2
USF1,FCRLB
USF1,FAM138D
USF1,EFTUD2
USF1,DUS4L
USF1,DIRC2
USF1,CPEB4
USF1,CLDN7
USF1,CERK
USF1,CCDC115
USF1,CC2D1B
USF1,C6orf62
USF1,BCL9L
USF1,AQP1
USF1,ANAPC5
USF1,AMN1
USF1,AGAP11
USF1,ABCG2
USF1,EEF1D
USF1,NRAS
USF1,MPV17
USF1,GTSF1L
USF1,FRAT2
USF1,TMEM14C
USF1,ZCCHC2
USF1,SSR1
USF1,CCDC86
USF1,HELQ
USF1,CLNS1A
USF1,GRPEL2
USF1,EME1
USF1,TMEM199
USF1,POLDIP2
USF1,MAN2C1
USF1,RRP15
USF1,MRPS18C
USF1,MRPL27
USF1,CDKL3
USF1,DDX55
USF1,YIPF2
USF1,RPF1
USF1,RPF2
USF1,CUL4A
USF1,SLC33A1
USF1,SPATA2
USF1,ZNRF2
USF1,ZNF677
USF1,ZNF598
USF1,ZNF581
USF1,ZNF580
USF1,ZNF552
USF1,ZNF416
USF1,ZNF324
USF1,ZFP41
USF1,ZBTB49
USF1,ZAR1L
USF1,WDR75
USF1,WDR4
USF1,WASH7P
USF1,WASH5P
USF1,WASH2P
USF1,UTP14A
USF1,USHBP1
USF1,UQCR11
USF1,UNC93B1
USF1,UBXN8
USF1,UBA52
USF1,TSTD2
USF1,TRIM61
USF1,TP53RK
USF1,TOMM20
USF1,TMEM68
USF1,TMEM33
USF1,TMEM192
USF1,TMEM184C
USF1,TMED3
USF1,THAP6
USF1,TFB1M
USF1,TAF1D
USF1,SYNRG
USF1,STK36
USF1,STK19
USF1,STK16
USF1,SPATA21
USF1,SNX1
USF1,SNORA69
USF1,SNORA51
USF1,SNORA41
USF1,SNORA21
USF1,SNORA14B
USF1,SMNDC1
USF1,SLC39A11
USF1,SLC25A46
USF1,SLC25A26
USF1,SLC25A17
USF1,SLC20A2
USF1,SF3B1
USF1,SEC23IP
USF1,SDR39U1
USF1,RPS4Y1
USF1,RPL39
USF1,RPL23
USF1,RNFT2
USF1,RHBDD1
USF1,RAD17
USF1,RAB5A
USF1,PSME3
USF1,PRPF19
USF1,PRELID1
USF1,PPIH
USF1,POLR2J2
USF1,PLEKHN1
USF1,PEX14
USF1,PDCD6IP
USF1,PCP2
USF1,PANX1
USF1,PAK1IP1
USF1,PAIP2
USF1,NUP50
USF1,NRADDP
USF1,NOC2L
USF1,NDUFS1
USF1,MYD88
USF1,MTX3
USF1,MTAP
USF1,MDN1
USF1,MC1R
USF1,MARS2
USF1,MARS
USF1,MAGED1
USF1,LYAR
USF1,LSM1
USF1,LOC728743
USF1,LOC256880
USF1,LOC100270804
USF1,LETM2
USF1,KRTAP10-4
USF1,ITPA
USF1,ITFG2
USF1,IQCG
USF1,IPO13
USF1,IFT81
USF1,HUS1
USF1,HMBS
USF1,HEATR1
USF1,HAUS6
USF1,GTF3C6
USF1,GOLGA5
USF1,GNL3L
USF1,GJC3
USF1,GIT2
USF1,GHDC
USF1,GAR1
USF1,FUZ
USF1,FAM13B
USF1,F2RL3
USF1,EXOSC5
USF1,EIF5A2
USF1,EEF1B2
USF1,DTYMK
USF1,DNASE2
USF1,DHX33
USF1,DHODH
USF1,DERL1
USF1,DDT
USF1,DCTN5
USF1,DCTN4
USF1,DCAF4
USF1,CTRL
USF1,CNDP2
USF1,CHTF8
USF1,CFDP1
USF1,CCDC103
USF1,CAPN10
USF1,CACNB1
USF1,CACNA1F
USF1,C7orf50
USF1,C12orf29
USF1,BOLA2
USF1,BAG4
USF1,BACE1
USF1,ATP9B
USF1,ATIC
USF1,ATG5
USF1,ATF7IP2
USF1,ARL6IP4
USF1,APEH
USF1,AP3D1
USF1,ADHFE1
USF1,ADCK1
USF1,ADAM10
USF1,ACOX1
USF1,ABCF1
USF1,SCFD2
USF1,PPM1K
USF1,MARCH8
USF1,BLOC1S1
USF1,UTP20
USF1,FAM161A
USF1,STX6
USF1,DHX32
USF1,ZNF526
USF1,MFSD2B
USF1,UROD
USF1,NPL
USF1,FAM83A
USF1,SCN9A
USF1,PYCR2
USF1,NUDT9
USF1,CLN8
USF1,ZNHIT6
USF1,TNFRSF4
USF1,TMEM204
USF1,SYT14
USF1,ST3GAL6
USF1,SLC23A2
USF1,SLC12A6
USF1,SCRN1
USF1,SCRIB
USF1,SCAMP3
USF1,SAMD12
USF1,RTF1
USF1,RGS7BP
USF1,PPA1
USF1,PHACTR2
USF1,LRIG3
USF1,KIAA2026
USF1,KCND1
USF1,KANK2
USF1,JPH1
USF1,GGN
USF1,FKBP8
USF1,FBXO44
USF1,FAM122A
USF1,EVC
USF1,DEFB119
USF1,CCNG2
USF1,CACNB4
USF1,B3GNT3
USF1,ARL8A
USF1,AFF2
USF1,ARFGEF2
USF1,TDRD10
USF1,SHE
USF1,C8orf74
USF1,RHOBTB3
USF1,EGFL7
USF1,UPB1
USF1,AZGP1
USF1,RELN
USF1,PLS1
USF1,PDIA5
USF1,OSBPL5
USF1,LOC100134368
USF1,DLEU7
USF1,ATXN1L
USF1,MPP3
USF1,SLC19A2
USF1,IRAK3
USF1,POM121L9P
USF1,C10orf62
USF1,C17orf80
USF1,TSN
USF1,DGCR6
USF1,PPFIBP1
USF1,TYR
USF1,TBCB
USF1,SNORA55
USF1,MIOX
USF1,GLA
USF1,GK
USF1,DCHS2
USF1,CYP2U1
USF1,CNR1
USF1,CHIC1
USF1,ANGPTL2
USF1,ATP6V0E2
USF1,P4HA1
USF1,ECSIT
USF1,C7orf43
USF1,RPS23
USF1,PHC2
USF1,EXPH5
USF1,EXOSC2
USF1,NGEF
USF1,PNPLA7
USF1,ALDH6A1
USF1,ANAPC1
USF1,AKAP1
USF1,CTSF
USF1,RAPGEF5
USF1,TTC21B
USF1,TMEM89
USF1,RMND5A
USF1,RCBTB1
USF1,PACSIN3
USF1,GSTO2
USF1,COMMD3
USF1,CLK4
USF1,APOA5
USF1,ADNP2
USF1,ACSF2
USF1,SCARA3
USF1,RFK
USF1,RASGRF2
USF1,PDCD2L
USF1,DENND5B
USF1,CPNE6
USF1,SMPDL3A
USF1,NEU4
USF1,SARDH
USF1,SLC2A9
USF1,CA8
USF1,AGMAT
USF1,TTYH3
USF1,LTV1
USF1,TMEM169
USF1,LAPTM4A
USF1,ATL2
USF1,ZNF747
USF1,UGT1A1
USF1,TMEM120B
USF1,SRFBP1
USF1,SLC25A13
USF1,SEPSECS
USF1,P2RX1
USF1,NPHS2
USF1,MTM1
USF1,MRPL45
USF1,LINS1
USF1,KRTAP5-7
USF1,GPD1
USF1,GLRX
USF1,ENPP7
USF1,DOCK6
USF1,CLEC18C
USF1,CBR1
USF1,C4orf3
USF1,C4A
USF1,C15orf39
USF1,BTN3A2
USF1,ATP6V1A
USF1,ASB7
USF1,AMMECR1
USF1,AGXT2
USF1,ACY3
USF1,ZNHIT3
USF1,NOP58
USF1,OPRD1
USF1,NRG2
USF1,LINGO3
USF1,ITSN2
USF1,ZPBP2
USF1,TGFB3
USF1,PSMB10
USF1,OSM
USF1,LONRF3
USF1,KCNE1
USF1,CACNA1C
USF1,BHLHB9
USF1,NET1
USF1,LTA
USF1,ZC3H4
USF1,PLTP
USF1,ZNF669
USF1,ZBTB11
USF1,YPEL5
USF1,WSB1
USF1,TMEM151A
USF1,TCEAL7
USF1,SHISA4
USF1,SFMBT2
USF1,RAP2A
USF1,PRSS42
USF1,PLA2G4A
USF1,PI4K2B
USF1,NBEAL1
USF1,INTU
USF1,GYG1
USF1,GCK
USF1,EZR
USF1,CSTB
USF1,CLDN15
USF1,BIRC7
USF1,ALKBH8
USF1,ADK
USF1,HNRNPM
USF1,TPM2
USF1,KCNJ4
USF1,PPM1A
USF1,BNIP3L
USF1,TNS1
USF1,FARSB
USF1,MTHFD2
USF1,WDR89
USF1,WDR92
USF1,C19orf47
USF1,DNAJC8
USF1,GLDC
USF1,ZIK1
USF1,SUMF1
USF1,TNPO2
USF1,RPSA
USF1,CENPP
USF1,ANAPC7
USF1,NAT10
USF1,TASP1
USF1,PNO1
USF1,SUPV3L1
USF1,ZNF84
USF1,C12orf49
USF1,EIF4EBP3
USF1,DYRK1B
USF1,TTC37
USF1,IP6K1
USF1,VKORC1L1
USF1,UBE4B
USF1,TP53INP1
USF1,TMEM86A
USF1,TIMM50
USF1,TEX10
USF1,TBKBP1
USF1,STEAP3
USF1,SRM
USF1,SNX2
USF1,SLC6A15
USF1,SLC43A1
USF1,SLC31A2
USF1,RSU1
USF1,RNF146
USF1,RHEBL1
USF1,RAB24
USF1,PLA2G12A
USF1,PDP2
USF1,NOL6
USF1,NLN
USF1,MSN
USF1,MEX3C
USF1,MEGF9
USF1,KIAA2013
USF1,ILVBL
USF1,FBXL2
USF1,FAHD1
USF1,DZIP1
USF1,DUSP7
USF1,DIABLO
USF1,DEPDC7
USF1,DDX3X
USF1,CCAR1
USF1,C9orf85
USF1,ALG1
USF1,ZNRF4
USF1,ZNF814
USF1,ZNF789
USF1,ZNF626
USF1,ZNF57
USF1,ZNF507
USF1,ZNF318
USF1,ZNF146
USF1,ZMAT3
USF1,ZFP92
USF1,ZC3H8
USF1,ZBED4
USF1,WNK3
USF1,WFIKKN2
USF1,WDR43
USF1,WDR17
USF1,VWA2
USF1,VPS37B
USF1,UFSP1
USF1,UCP2
USF1,UCHL5
USF1,UBTD1
USF1,TTLL6
USF1,TSEN2
USF1,TRIM8
USF1,TRAF5
USF1,TOR3A
USF1,TMEM97
USF1,TMEM19
USF1,TMC5
USF1,TLE6
