GSM1045191	GSM1045192	GSM1045193	GSM1045194	GSM1045195	GSM1045196	GSM1045197	GSM1045198	GSM1045199	GSM1045200	GSM1045201	GSM1045202	GSM1045203	GSM1045204	GSM1045205	GSM1045206	GSM1045207	GSM1045208	GSM1045209	GSM1045210	GSM1045211	GSM1045212	GSM1045213	GSM1045214	GSM1045215	GSM1045216	GSM1045217	GSM1045218	GSM1045219	GSM1045220	GSM1045221	GSM1045222	GSM1045223	GSM1045224	GSM1045225	GSM1045226	GSM1045227	GSM1045228	GSM1045229	GSM1045230	GSM1045231	GSM1045232	GSM1045233	GSM1045234	GSM1045235	GSM1045236	GSM1045237	GSM1045238	GSM1045239	GSM1045240	GSM1045241	GSM1045242	GSM1045243	GSM1045244	GSM1045245	GSM1045246	GSM1045247	GSM1045248	GSM1045249	GSM1045250	GSM1045251	GSM1045252	GSM1045253	GSM1045254	GSM1045255	GSM1045256	GSM1045257	GSM1045258	GSM1045259	GSM1045260	GSM1045261	GSM1045262	GSM1045263	GSM1045264	GSM1045265	GSM1045266	GSM1045267	GSM1045268	GSM1045269	GSM1045270	GSM1045271	GSM1045272	GSM1045273	GSM1045274	GSM1045275	GSM1045276	GSM1045277	GSM1045278	GSM1045279	GSM1045280	GSM1045281	GSM1045282	GSM1045283	GSM1045284	GSM1045285	GSM1045286	GSM1045287	GSM1045288	GSM1045289	GSM1045290	GSM1045291	GSM1045292	GSM1045293	GSM1045294	GSM1045295	GSM1045296	GSM1045297	GSM1045298	GSM1045299	GSM1045300	GSM1045301	GSM1045302	GSM1045303	GSM1045304	GSM1045305	GSM1045306	GSM1045307	GSM1045308	GSM1045309	GSM1045310	GSM1045311
JUN	1.60957554660466	1.06262699617517	-0.603931277724939	1.90887266493528	3.32548414194062	1.26180317956081	1.65786639880103	1.55550794591721	2.07871747881833	0.0456478772387453	1.42749207468207	0.7160935131593	1.65968412366267	1.70674061364957	1.57005066086022	1.99581870864831	2.33209023367498	-0.808234232589815	0.0427969290992219	-1.06271195194787	1.08595597674663	-0.253270384702997	0.437790511134168	-1.52803752023058	-0.491353767581462	0.571290009959947	1.40877936189291	-0.0132137388463291	0.14527134900424	-1.06271195194787	0.194482878507992	-0.436362077960322	1.55728346274137	0.523722896586459	1.17288878297263	-0.591391079984462	-1.13923081317525	-0.627442261020217	0.0755570622022276	-0.680968784372912	-0.377260168405978	-1.13923081317525	0.825119382724251	-0.0676499478496145	-0.757176623086137	0.785919387472165	0.223390831258474	-1.05704135969626	1.31254655189361	-0.956256434625754	-0.879067274591498	0.726926161776562	0.609381318079712	0.292981200630592	-0.656134551866371	0.953407660068072	-1.53674742763073	-0.00131480244917683	-1.1019165858808	-0.0158499185129429	-0.389426810030047	1.287735845472	-1.14817647620471	-1.06271195194787	-0.948652627365048	-1.13923081317525	-0.165427402758543	-0.0388563128534658	-0.0170075266700757	-0.408360787518667	-1.13923081317525	-1.06271195194787	1.17536094069395	-0.554867718558963	0.60139794948635	-1.13923081317525	-0.211042414661296	0.336321081885714	-1.05973127907423	-0.34448645571087	-0.888239584585012	-1.13923081317525	-0.879114266445303	-1.05888880811646	-0.227440486965935	0.331747363303517	-1.11740439858999	0.309498079522737	0.510207148074083	-0.62750566637781	-0.308694064436605	0.179947757732035	-1.23730628683598	0.617612005076726	-0.634282968526387	-0.935810956836751	-1.14817647620471	0.193224224953775	-1.06263509328489	-0.0816202569270435	-0.831267947271478	0.0716088266629178	0.407602138276674	-1.65622074964226	-0.694751299443751	-1.24274519290645	-0.679583338952274	-0.475006709456889	-0.545816608945997	0.413115969126928	1.31015323666769	1.49834538287492	-1.13923081317525	0.100007305801424	0.33496792345556	-0.738886586292659	0.165807366831651	-0.0656308107493189	-1.12551902337955	-0.0878562395342407	0.598298932762363
KRAS	-0.282988144482108	-0.3627557791434	1.09611602507608	-0.763398378017862	-0.664326058418207	-1.38834741070834	-1.67162579969472	-1.69414792808693	-1.97330287296841	-1.95352018548153	-1.41251786362225	-1.13727732367851	-1.78063470979686	-0.895022738368964	-0.794330897050659	-2.98924490807103	-2.27464085677099	0.986859813324867	-0.502312527586563	0.287982153023511	0.250283575991477	0.713667201228902	-0.857736061155834	0.0586858433449844	0.995781432228418	0.492667927076022	-3.11928245300129	-0.354603469560665	-0.0763862230637988	0.0158338868089115	0.362269366996389	0.336345898654458	0.102748517697719	-1.55151632150666	1.22645403497789	-0.252809860790646	0.614636704960428	0.95045521938201	0.30675002146739	-0.163090321916622	1.19545457294706	0.740692468502341	0.203240570065978	1.55089757071667	0.308145000219088	-0.315122140800527	0.34065181418905	0.376702180510963	0.402830326857489	-0.547751329135936	-0.780232115656807	-2.34360579971005	-0.305351256314559	0.00590271688522665	0.897756807476172	1.39720190777139	0.382040658796935	0.753753126117683	0.215246931762736	-0.15911576272005	0.95088895891512	0.0279221698330317	-0.812667922102705	0.0979871439919518	0.840037365606133	0.752842487039693	-0.0656904452058301	0.310689348717864	-0.26035044770311	0.558309590274612	-0.614260654225718	-0.222419113898758	0.760480012353214	0.0805126689964487	0.587690157761196	0.269182705500693	1.46888294813591	0.859280338035727	0.200469728063628	0.0538230865330472	0.266935004442767	-0.0894319241435179	1.37305198331709	0.0237287885171399	0.616858530836387	0.041020061993832	1.04874533868418	0.895324560954275	-0.795733995168333	-0.747000525381231	1.05745493873674	0.0243086439472549	0.525229492887438	1.71815578335907	-0.0300599903110313	0.847029601100216	-1.29411994802402	-1.21203859796077	0.0216960072945295	0.985873313991104	-0.0817544703404134	-0.0111026038060985	-0.507835724475387	-0.425072063141247	0.475142973016061	2.32326303493082	1.36340261932096	1.22711421837336	0.180370387725217	0.107976369924961	-0.723454315621271	-2.24204549013346	-0.110372816303441	-0.915472474268474	-0.697202819324421	2.22633613610872	-0.176914018319468	0.974618131673896	0.942075523964546	0.527194683354668	0.222038743867798
OXTR	1.31431846403303	-1.06451471720575	-0.110935892771109	1.49924789857432	-0.318630640468494	-1.06451471720575	-0.139519897724764	-0.918662893771553	-1.20363721458144	1.70893950216592	1.69929351401371	1.07317111982709	0.88166387189363	-0.9935807547484	0.374475987110921	-1.0312751769145	-1.55674504129067	0.734851148788134	0.310130903280368	0.450873584025416	-0.0973291978332396	-1.25476146426469	1.83346893588802	-0.823822638536484	0.440593648643136	0.827410176236177	-0.110935892771109	-1.3902096082102	-0.853206766471444	0.110675423455679	0.151934066562151	0.462662687968174	0.58773860177713	-1.22512631361597	1.50585437786646	0.211730747268237	-0.920215401113199	-0.110935892771109	-0.190368727363808	-0.155257979030184	-1.1713805855691	-1.00958877931956	0.0309464888533465	1.87834936096796	0.174179833547519	0.256196401403509	-0.656651809028309	-0.38143799890395	-0.925278477734403	0.282243059173912	0.104010491015091	-1.20715049743296	1.04925754056984	-0.110935892771109	-0.711118905732436	-0.129409315356688	-0.934562938424074	0.609244657534294	-1.07283402990025	0.256139533294572	-1.08918639271273	-1.06451471720575	-0.0489556630725357	-1.25870716966693	-0.110935892771109	-0.643920006918636	-0.19332358518713	3.17987982895055	-0.953781233575827	0.766475929588533	-0.766413527596594	-1.06451471720575	1.05455527683726	-0.516175890367521	0.979715940298216	-1.04831578321366	2.22099009811798	-0.927699529256088	0.203663432997849	-0.344894642618313	0.180708220091644	-0.516721367314418	-0.377998775994929	1.40690878997036	-0.641022356808926	-1.06451471720575	0.560169619683624	-0.28301208191799	-0.0280367139176047	2.63841812869683	-0.809239670284926	0.100938264510047	1.1923329880298	-0.287226537398009	0.475708920902878	-0.453227731833967	-0.577257806923981	0.58946476205063	2.86540228019323	0.0128273497013663	-1.06451471720575	-0.0947142353077732	-1.06451471720575	-0.468386044610469	1.2389161217212	-0.107401506754485	-1.20715049743296	-1.06451471720575	-0.500029405052	1.11534475131828	1.14935726972796	-0.0574990874226847	0.213916382870215	-0.140927967279777	-1.19947398128264	-0.00296268393532593	2.42620837995398	1.49650723203163	-0.0528232567872677	-1.21786270450311	0.268896097809711
PDE1C	0.535385338942077	-0.201019585409006	-0.269726765814982	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.375889929093848	0.206390128414315	-0.375889929093848	-0.210349102881422	2.2661856678609	-0.375889929093848	-0.375889929093848	-0.182607846658535	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.375889929093848	0.053319651396749	-0.375889929093848	-0.375889929093848	-0.375889929093848	3.63218061898601	-0.375889929093848	-0.375889929093848	-0.375889929093848	0.239943464748358	-0.375889929093848	-0.375889929093848	-0.0112867703520495	-0.375889929093848	0.877104923530522	-0.307375889075117	-0.375889929093848	-0.351643365716138	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.369391387766685	-0.148707902562612	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.157933507608081	-0.375889929093848	-0.375889929093848	-0.36956887634462	-0.366623962274122	-0.375889929093848	-0.375889929093848	1.76500298040343	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.375889929093848	4.25355875087567	-0.375889929093848	-0.375889929093848	-0.375889929093848	0.558114076742934	0.268058467309235	-0.375889929093848	-0.375889929093848	-0.208459440015608	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.306654386469477	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.375889929093848	0.693933597146072	-0.375889929093848	-0.372563543616778	-0.375889929093848	-0.259401835655846	-0.375889929093848	-0.375889929093848	-0.375889929093848	0.102331374653334	-0.375889929093848	-0.375889929093848	-0.375889929093848	-0.375889929093848	4.98735317458974	-0.375889929093848	-0.0193646387146792	0.752511571918144	-0.375889929093848	-0.375889929093848	-0.375889929093848	3.05504807889152	3.09523195097124	2.85578167295196	-0.375795563621126	-0.375889929093848	-0.346552425884395	-0.375889929093848	0.00708928268337783	-0.375889929093848	-0.375889929093848	-0.375889929093848	0.135517536084942	-0.375889929093848	-0.346015856635175	-0.375889929093848	-0.375889929093848	-0.202452243813825	-0.375889929093848	-0.375889929093848	-0.375889929093848	3.54781685237577	-0.375889929093848	0.815050204734125	-0.375889929093848	-0.375889929093848
PENK	1.42099351094123	0.560572223087838	-0.457864090154455	0.19839174659007	0.995742833443903	0.595395823556815	1.58547206706434	0.0124245175646516	-0.457864090154455	6.29065150805088	4.99584802928496	1.27367064610263	1.91465835204003	2.67300329909382	1.30105366737221	-0.0906213770752455	0.907606534406802	-0.457864090154455	-0.457864090154455	-0.457864090154455	-0.456860005974985	-0.457864090154455	-0.448713961971106	-0.427628596465811	-0.180271468547416	-0.457864090154455	-0.457864090154455	-0.458606524610673	-0.433819757881674	-0.457534363540303	-0.457864090154455	-0.46257822293783	1.3085934015397	-0.282565795032248	-0.389051487488657	2.06366998281658	-0.46257822293783	-0.457864090154455	-0.457864090154455	-0.457864090154455	-0.46380687397177	-0.404479159115477	-0.457864090154455	-0.457864090154455	-0.46257822293783	-0.218694788473542	-0.457864090154455	-0.457864090154455	-0.46257822293783	-0.46257822293783	-0.457864090154455	-0.444546833022913	1.25501536168669	-0.457864090154455	-0.46257822293783	-0.457864090154455	-0.46257822293783	-0.46257822293783	-0.457864090154455	-0.46257822293783	0.96546075265914	0.355542707257012	-0.46257822293783	-0.46257822293783	-0.134260081928323	-0.46257822293783	-0.457864090154455	-0.378206063660404	-0.457864090154455	-0.229080509096106	-0.456241299730542	-0.0437142712793537	2.22973747489584	-0.457864090154455	0.279920540558422	-0.457864090154455	-0.457864090154455	-0.313821849410349	-0.228457747623177	-0.457864090154455	-0.458880635927553	-0.46257822293783	-0.390539917591592	-0.460831962471299	-0.457864090154455	-0.352762868828075	-0.46257822293783	-0.457864090154455	0.211331104115089	0.279671775277285	-0.46257822293783	-0.457864090154455	-0.46380687397177	-0.102154426304996	-0.0429462197526626	-0.437236214118656	0.0834453714014799	-0.152605806086324	0.554354811615329	-0.457864090154455	-0.429704302219305	-0.353246554318812	0.0194952149823826	0.763275317463225	0.0987495275273252	-0.457864090154455	-0.46257822293783	-0.46257822293783	-0.457864090154455	-0.433250223855741	-0.312392220978169	-0.457864090154455	-0.457864090154455	-0.46257822293783	-0.457864090154455	-0.457864090154455	1.8009502899304	0.297506116082132	-0.263352187650344	-0.430131929837073	-0.457864090154455
PITX1	-0.52315129023927	-0.52315129023927	-0.496197988818326	-0.496197988818326	-0.52315129023927	-0.496197988818326	-0.496197988818326	-0.52315129023927	-0.52315129023927	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.52315129023927	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.496197988818326	0.0850660672606582	-0.496197988818326	-0.496197988818326	-0.52315129023927	1.58704592206108	-0.496197988818326	0.707047309264559	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.0513603535790937	-0.318430661089485	-0.496197988818326	2.10977984065199	0.00432152901868701	0.508784977480403	-0.496197988818326	-0.496197988818326	0.178112062788244	1.05296684853466	0.316384024623091	-0.496197988818326	-0.496197988818326	-0.496197988818326	1.57593372545828	1.44879337625867	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.496197988818326	1.26176385559496	-0.496197988818326	0.149600449750964	-0.496197988818326	0.0575128302405618	-0.496197988818326	1.63185045463672	0.0753947703360615	-0.496197988818326	1.8760690039237	1.47336056169751	-0.496197988818326	-0.496197988818326	-0.496197988818326	1.41095956133807	-0.496197988818326	-0.496197988818326	1.44926170967965	-0.52315129023927	3.79841198025215	2.51581949281279	4.44063521622346	-0.496197988818326	-0.496197988818326	-0.496197988818326	-0.496197988818326	4.16600023301866	-0.496197988818326	-0.496197988818326	-0.480168226966197	-0.496197988818326	0.808801624277721	-0.496197988818326	1.55956383805794	-0.496197988818326	-0.496197988818326	-0.52315129023927	-0.496197988818326	-0.496197988818326	-0.459287703730788	1.5022773332071	-0.496197988818326	0.220183619460974	-0.496197988818326	-0.496197988818326	-0.52315129023927	-0.522724293933551	-0.496197988818326	-0.396712675528838	-0.496197988818326	-0.466770473359679	0.0987125738830724	-0.496197988818326	-0.52315129023927	-0.406605314970988	-0.496197988818326	1.00350089021854	-0.52315129023927	-0.496197988818326	-0.496197988818326	0.56246901555206	2.47375504008956	-0.496197988818326	-0.167312601635909	-0.522434510311583	-0.496197988818326	-0.496197988818326	0.708549822334343
SLC24A2	-0.327185510302647	0.161508857960705	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	0.891142370455866	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.172751157052935	-0.327185510302647	-0.327185510302647	-0.239061985140535	-0.327185510302647	-0.121628787951359	-0.327185510302647	-0.327185510302647	-0.327185510302647	5.1558655533995	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.317367480440371	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.320025255742319	-0.327185510302647	-0.310893073627565	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	4.17457493653267	4.88601394084096	-0.327185510302647	1.30433361461526	-0.327185510302647	-0.327185510302647	-0.327185510302647	2.95046743125087	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.316395380871182	0.771582003268288	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.316907862327633	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.266108489529961	0.267700110999499	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.315397310751351	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.0687753163082657	0.519585768445447	-0.327185510302647	-0.327185510302647	-0.327185510302647	1.00986835026917	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	0.196155498525667	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.320316689445487	-0.327185510302647	-0.327185510302647	2.77484727649231	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.0444191230165725	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.320533905561712	-0.327185510302647	-0.327185510302647	1.49869209233109	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.327185510302647	-0.287928414233684	1.64215944686562	3.8807524140172	0.772770982666408	-0.327185510302647
WNT10B	-0.919298385939094	2.75179070775558	1.01264141622104	-0.243508189178164	-0.243508189178164	0.895329812669091	0.832776025130067	-0.243508189178164	-0.0328662717134091	-0.0014501248982154	-0.302615114488375	-0.243508189178164	1.75335472172737	-0.236237685552738	0.511485244788166	1.4457288271196	3.33826818049185	1.31777230530522	-0.243508189178164	-0.243508189178164	1.92070093371879	0.0735757640568346	-0.243508189178164	0.0676778156172646	-0.243508189178164	-0.243508189178164	-0.214960959989709	1.22705373835699	-0.932685218967939	-0.243508189178164	-0.243508189178164	-0.243508189178164	-2.00288200449777	-0.243508189178164	-0.243508189178164	-0.243508189178164	0.822113702974763	-0.243508189178164	-0.243508189178164	-0.243508189178164	-0.243508189178164	-0.243508189178164	0.176280599663297	-0.243508189178164	-1.43163281098828	-1.08776600788956	-1.08204505086392	-0.168125526990062	-0.243508189178164	-0.430133010454488	-0.0169447914472628	0.32851194246681	-0.243508189178164	-0.243508189178164	0.122279449980428	-0.243508189178164	-0.243508189178164	-0.0907464985503222	-0.243508189178164	-0.243508189178164	-0.532731230242512	-1.49621658543784	-0.321133966970938	0.0288268379092696	0.0439306834635381	-0.243508189178164	0.951652688970859	-0.243508189178164	-0.243508189178164	-0.243508189178164	-0.243508189178164	0.427579318467455	-0.447589984542091	4.64755744287678	-0.243508189178164	-0.243508189178164	-0.180050143901943	-0.243508189178164	-0.239509619602837	0.483806974930474	-1.31121905661852	-0.243508189178164	0.0929354790745707	-0.243508189178164	-0.416412432701232	-0.243508189178164	-0.243508189178164	-0.243508189178164	-0.684887838811359	-0.6569201202687	-0.243508189178164	-0.243508189178164	-0.243508189178164	-0.243508189178164	3.64978269745442	-0.92999665920157	-0.243508189178164	2.85844778870703	-1.10126559825655	-0.789239026612521	-0.0895517451786526	-0.305603890311641	-0.114400149940425	-0.546396175113949	-0.243508189178164	-1.44433734176595	0.273494215762788	-0.832735689444403	-0.243508189178164	0.912936557483419	0.368339110790138	2.92958865392244	-0.243508189178164	-0.40580700940435	1.04692231695792	-0.179274606197489	-2.17749360802224	-0.497554175770906	-0.243508189178164	-0.243508189178164	-0.243508189178164
WNT4	-0.592864981232401	-0.669389380471723	-0.587449754880844	3.58176359618013	-0.669389380471723	-0.669389380471723	-0.669389380471723	-0.669389380471723	-0.669389380471723	1.71496575646156	0.870519593839808	-0.667076964855322	-0.669389380471723	-0.669389380471723	-0.683883760917215	-0.669389380471723	-0.669389380471723	-0.669389380471723	-0.497089174292093	-0.669389380471723	-0.669389380471723	0.629170877230608	-0.288785598224988	-0.669389380471723	2.55908860742707	-0.197219751588616	-0.510705475281807	-0.669389380471723	-0.674194181558199	-0.669389380471723	-0.587449754880844	-0.683883760917215	1.82824407183027	1.66051959382278	-0.669389380471723	-0.423815809603159	0.595426990484844	-0.3106387580042	-0.570532202052268	-0.669389380471723	-0.668217980366766	-0.587449754880844	0.347771164529424	-0.615936980188973	-0.420612744276314	1.49523461293159	-0.587449754880844	2.69996059201668	-0.669389380471723	-0.683883760917215	-0.587449754880844	0.420890022726954	-0.587449754880844	0.933147540478555	-0.669389380471723	-0.669389380471723	-0.587449754880844	1.77629841430793	-0.665529849369908	-0.669389380471723	0.15810198007608	-0.669389380471723	1.83140983538686	-0.587449754880844	-0.669389380471723	-0.669389380471723	1.29491188167738	1.28246450511987	-0.587449754880844	-0.587449754880844	-0.669389380471723	-0.587449754880844	1.31134634426086	-0.587449754880844	-0.104947457200268	-0.669389380471723	-0.669389380471723	1.69000735929766	-0.669389380471723	1.06439506955902	0.325309613248547	1.7048027633413	1.766232880055	-0.669389380471723	-0.587449754880844	1.00755261887257	0.168213684400277	-0.587449754880844	1.14494701719178	0.259787143642824	-0.397912795864126	-0.608723458065172	-0.669389380471723	-0.573914417844635	-0.126421011956457	-0.669389380471723	-0.669389380471723	-0.669389380471723	2.06618223512331	-0.669389380471723	-0.587449754880844	1.08263867045097	-0.664633345586325	-0.669389380471723	-0.669389380471723	1.31527960068716	-0.669389380471723	-0.669389380471723	0.841893943058028	-0.669389380471723	-0.587449754880844	-0.669389380471723	1.47574330518735	2.60224147440899	2.12784475692982	0.679454388376144	0.356104257306007	-0.587449754880844	-0.508570733831589	-0.485325061704149	1.38706368608832
ZBTB33	-1.06866352315405	0.470418240340243	-0.515591300164611	-1.45324660583005	-0.937464597742867	-0.48270283674338	-0.810033589236147	-0.462064034884782	-0.810398121732134	-1.94382467857	-0.251687268420277	-0.148247722504026	-0.816968401813847	-0.248377449314949	-0.825432878064851	-1.39756913596525	-0.691625217132879	1.95347524394459	-0.810093332270811	1.53126437079282	0.337153661476454	-0.808221083422247	0.274043978620227	-0.416212701083048	0.571891759426892	0.182028489074665	-3.04477304838425	0.796229414500838	0.805821571168388	-0.0530574928428356	-0.503427677182754	0.198879869910162	0.186297843382308	-2.38471471357152	0.778494118420853	-0.16107588737795	-1.28598239419487	-0.667138561310193	-0.304780476283364	0.91160410639541	1.13632816218027	1.96092768856865	1.18511355345815	1.91625354503992	0.655690034110521	-0.855118770393726	0.393240324897188	-0.773554771605365	0.224952779880151	0.353332676726555	-0.194768330280863	-0.925230805322503	0.151243153209505	-0.378575919779182	0.136232185676801	-0.390254820024424	0.795067633000276	-1.87794463666842	0.0409637955944582	-0.415637231025312	0.10254890607856	0.036553696506267	-0.239962236525293	-1.17771451163693	0.510226299495555	1.0334743233904	-0.411941330225905	1.05804003832801	-0.351520842567092	-0.441381890828512	0.629286574718269	0.265378891356457	0.508598261923892	1.45824563213619	-0.187035931526326	-0.408259346860084	0.824223303789195	-0.0294070501702337	-0.307796646877047	-0.0591595003039471	0.401197958614266	-1.06044962295483	1.5977622678993	-0.101349973285358	1.08545477070961	0.840423326168134	0.889599775024616	-1.55915861390948	-0.690571578448606	0.650715625366521	0.24783907478675	0.596076517688822	1.18179278662879	0.364583383758806	0.193759352752995	0.768715033450359	-0.786349153115291	-3.50850734717608	1.58369615949773	0.846539153801605	0.848877905116385	-0.701414642917336	-1.87627082018108	1.40777455850092	0.275274086783192	1.70494303445764	0.0483066929500717	0.48087428421982	0.610619829885528	1.5136983844682	-1.19709810156072	-1.22321467922929	1.24674647107879	-0.926761052563187	-0.93800150048091	0.496439989606493	0.830928088370945	0.493895797934679	0.718286373492215	1.45058682122819	-0.451145244119278
